id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
492631,BRA-2023-2-2-XXX140-320,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Jornal Itaqui-Bacanga,2023-10-03, Mulher é assassinada a tiros em São Luís """,Jornal Itaqui-Bacanga,2023-10-03,Mulher é assassinada a tiros em São Luís,Jornal Itaqui-Bacanga,1,São Luís town,"Rua Cônego Tavares, in the Anil neighborhood, in São Luís/MA.",Maranhão state,São Luís municipality,-2.529720,-44.302780,POINT (-44.30278 -2.52972),125552,Brazil,140,Americas,1,1,2023-10-02 00:00:00.000,2023-10-02 00:00:00.000,0,0,0,1,1,1,1,,
492603,BRA-2023-2-2-XXX140-316,2023,false,Check,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Ecos da Notícia,2023-10-03,Jovem é executado com um tiro na nuca enquanto andava de bicicleta em Capixaba, interior do Acre""",Ecos da Notícia,2023-10-03,"Jovem é executado com um tiro na nuca enquanto andava de bicicleta em Capixaba, interior do Acre",Ecos da Notícia,4,Acre state,"Conquista neighborhood, in the municipality of Capixaba/AC.",Acre state,,-9.000000,-70.000000,POINT (-70 -9),116861,Brazil,140,Americas,1,1,2023-10-03 00:00:00.000,2023-10-03 00:00:00.000,0,0,0,1,1,1,1,,
492629,BRA-2023-2-2-XXX140-319,2023,false,Check,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Jornal Itaqui-Bacanga,2023-10-05, Homem é executado a tiros dentro de casa no interior do Maranhão """,Jornal Itaqui-Bacanga,2023-10-05,Homem é executado a tiros dentro de casa no interior do Maranhão,Jornal Itaqui-Bacanga,4,Maranhão state,"Povoado Pacas, located on the banks of MA-381, in the municipality of Santo Antônio dos Lopes/MA.",Maranhão state,,-5.000000,-45.000000,POINT (-45 -5),122671,Brazil,140,Americas,1,1,2023-10-04 00:00:00.000,2023-10-04 00:00:00.000,0,0,0,1,1,1,1,,
497508,BRA-2023-2-2-XXX140-393,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Carlos Britto,2023-10-05,Homem é morto a tiros dentro de barraco no Cacheado""",Carlos Britto,2023-10-05,Homem é morto a tiros dentro de barraco no Cacheado,Carlos Britto,1,Petrolina town,"in the Cacheado neighborhood, West Zone of Petrolina",Pernambuco state,Petrolina municipality,-9.398610,-40.500830,POINT (-40.50083 -9.39861),116199,Brazil,140,Americas,1,1,2023-10-04 00:00:00.000,2023-10-04 00:00:00.000,0,0,0,1,1,1,1,,
498455,BRA-2023-2-2-XXX140-410,2023,false,Check type of violence,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2023-10-05,BRUTAL CRIME: Mother despairs when she sees her son was tortured and beaten to death in Manaus""",Portal Tucumã,2023-10-05,BRUTAL CRIME: Mother despairs when she sees her son was tortured and beaten to death in Manaus,Portal Tucumã,1,Manaus town,"Avenida Oitis, in the Industrial District, in the East zone of Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-10-05 00:00:00.000,2023-10-05 00:00:00.000,0,0,0,1,1,1,1,,
496109,BRA-2023-2-2-XXX140-348,2023,false,Check,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""RP50,2023-10-07,Corpo com ferimentos de tiros é encontrado no rio Parnaíba em União""",RP50,2023-10-07,Corpo com ferimentos de tiros é encontrado no rio Parnaíba em União,RP50,3,União municipality,"Village of David Caldas, municipality of União/PI.",Piauí state,União municipality,-4.596460,-42.864680,POINT (-42.86468 -4.59646),122675,Brazil,140,Americas,1,2,2023-10-06 00:00:00.000,2023-10-07 00:00:00.000,0,0,0,1,1,1,1,,
496884,BRA-2023-2-2-XXX140-372,2023,false,Check,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Fim da Linha,2023-10-07,Tiroteio durante festa de padroeiro deixa um morto e outro ferido em Frutuoso Gomes. Novena foi interrompida""",Fim da Linha,2023-10-07,Tiroteio durante festa de padroeiro deixa um morto e outro ferido em Frutuoso Gomes. Novena foi interrompida,Fim da Linha,4,Rio Grande do Norte state,Frutuoso Gomes/RN.,Rio Grande do Norte state,,-5.750000,-36.000000,POINT (-36 -5.75),121249,Brazil,140,Americas,1,1,2023-10-06 00:00:00.000,2023-10-06 00:00:00.000,0,0,0,1,1,1,1,,
496122,BRA-2023-2-2-XXX140-352,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Folha BV,2023-10-08,Corpo é encontrado em plantação de macaxeira no bairro Centenário""",Folha BV,2023-10-08,Corpo é encontrado em plantação de macaxeira no bairro Centenário,Folha BV,1,Boa Vista town,"near Beira Rio Street, in the Centenário neighborhood, Boa vista/RR.",Roraima state,Boa Vista municipality,2.819720,-60.673330,POINT (-60.67333 2.81972),133439,Brazil,140,Americas,1,2,2023-10-07 00:00:00.000,2023-10-08 00:00:00.000,0,0,0,1,1,1,1,,
496226,BRA-2023-2-2-XXX140-361,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Jornal Itaqui-Bacanga,2023-10-08, Ex-presidiário é assassinado a tiros na região Itaqui-Bacanga """,Jornal Itaqui-Bacanga,2023-10-08,Ex-presidiário é assassinado a tiros na região Itaqui-Bacanga,Jornal Itaqui-Bacanga,1,São Luís town,,Maranhão state,São Luís municipality,-2.529720,-44.302780,POINT (-44.30278 -2.52972),125552,Brazil,140,Americas,1,1,2023-10-07 00:00:00.000,2023-10-07 00:00:00.000,0,0,0,1,1,1,1,,
498689,BRA-2023-2-2-XXX140-412,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Diário do Amapá,2023-10-08,Amapá faction leader is executed in Laranjal do Jari""",Diário do Amapá,2023-10-08,Amapá faction leader is executed in Laranjal do Jari,Diário do Amapá,4,Amapá state,Laranjal do Jari,Amapá state,,1.000000,-52.000000,POINT (-52 1),131297,Brazil,140,Americas,1,1,2023-10-07 00:00:00.000,2023-10-07 00:00:00.000,0,0,0,1,1,1,1,,
498690,BRA-2023-2-2-XXX140-413,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Diário do Amapá,2023-10-07,Young man is killed in a bathhouse in the city of Tartarugalzinho""",Diário do Amapá,2023-10-07,Young man is killed in a bathhouse in the city of Tartarugalzinho,Diário do Amapá,4,Amapá state,"Avenida Nossa Senhora do Perpétuo Socorro, outside the municipality of Tartarugalzinho – 230 kilometers from the capital of Amapá",Amapá state,,1.000000,-52.000000,POINT (-52 1),131297,Brazil,140,Americas,1,1,2023-10-07 00:00:00.000,2023-10-07 00:00:00.000,0,0,0,1,1,1,1,,
497697,BRA-2023-2-2-XXX140-402,2023,false,Check,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Enfoco,2023-10-09, Corpo de mulher é encontrado amarrado em saco plástico em Itaboraí """,Enfoco,2023-10-09,Corpo de mulher é encontrado amarrado em saco plástico em Itaboraí,Enfoco,4,Rio de Janeiro state,"RJ-114, near the Pachecos neighborhood, Itaboraí/RJ.",Rio de Janeiro state,,-22.000000,-42.500000,POINT (-42.5 -22),98196,Brazil,140,Americas,1,2,2023-10-08 00:00:00.000,2023-10-09 00:00:00.000,0,0,0,1,1,1,1,,
498451,BRA-2023-2-2-XXX140-409,2023,false,Check type of violence,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2023-10-09,Criminals break into a house and stab a man to death in the Cidade Nova neighborhood""",Portal Tucumã,2023-10-09,Criminals break into a house and stab a man to death in the Cidade Nova neighborhood,Portal Tucumã,1,Manaus town,Cidade Nova neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-10-09 00:00:00.000,2023-10-09 00:00:00.000,0,0,0,1,1,1,1,,
496091,BRA-2023-2-2-XXX140-344,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""RP50,2023-10-09,Encanador é assassinado com seis tiros na zona Leste de Teresina""",RP50,2023-10-09,Encanador é assassinado com seis tiros na zona Leste de Teresina,RP50,1,Teresina town,"street in the Cidade Jardim neighborhood, Teresina/IB.",Piauí state,Teresina municipality,-5.089170,-42.801940,POINT (-42.80194 -5.08917),121955,Brazil,140,Americas,1,1,2023-10-09 00:00:00.000,2023-10-09 00:00:00.000,0,0,0,1,1,1,1,,
496584,BRA-2023-2-2-XXX140-363,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal da Tropical,2023-10-10,Paraibano é morto a tiros em frente à rodoviária de Natal""",Portal da Tropical,2023-10-10,Paraibano é morto a tiros em frente à rodoviária de Natal,Portal da Tropical,1,Natal town,"In a street opposite the bus station, Cidade da Esperança neighborhood, Natal/RN.",Rio Grande do Norte state,Natal municipality,-5.795000,-35.209440,POINT (-35.20944 -5.795),121250,Brazil,140,Americas,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,0,0,1,1,1,1,,
496581,BRA-2023-2-2-XXX140-362,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal da Tropical,2023-10-11,Homem é assassinado a tiros dentro de casa em São Gonçalo do Amarante""",Portal da Tropical,2023-10-11,Homem é assassinado a tiros dentro de casa em São Gonçalo do Amarante,Portal da Tropical,1,São Gonçalo do Amarante town,São Gonçalo do Amarante/RN.,Rio Grande do Norte state,São Gonçalo do Amarante Municipality,-5.772410,-35.332450,POINT (-35.33245 -5.77241),121250,Brazil,140,Americas,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,0,0,1,1,1,1,,
498897,BRA-2023-2-2-XXX140-416,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Portal Tucumã,2023-10-12,Man has house broken into and is shot dead in the interior of Amazonas""",Portal Tucumã,2023-10-12,Man has house broken into and is shot dead in the interior of Amazonas,Portal Tucumã,4,Amazonas state,"Bela Vista neighborhood, in Itapiranga, in the interior of Amazonas",Amazonas state,,-5.000000,-63.000000,POINT (-63 -5),122635,Brazil,140,Americas,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,0,0,0,1,1,1,1,,
497925,BRA-2023-2-2-XXX140-407,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Blog Waldiney Passos,2023-10-13,Triplo homicídio é registrado em Caruaru """,Blog Waldiney Passos,2023-10-13,Triplo homicídio é registrado em Caruaru,Blog Waldiney Passos,1,Caruaru town,"in the Cidade Jardim neighborhood, in Caruaru",Pernambuco state,Caruaru municipality,-8.283330,-35.976110,POINT (-35.97611 -8.28333),117649,Brazil,140,Americas,1,1,2023-10-12 00:00:00.000,2023-10-12 00:00:00.000,0,0,0,3,3,3,3,,
496217,BRA-2023-2-2-XXX140-356,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,2,"""Jornal Itaqui-Bacanga,2023-10-15, Polícia investiga execução de jovem no bairro Alto da Esperança, em São Luís "";""Jornal Itaqui-Bacanga,2023-10-13, Homem é  assassinado a tiros na área Itaqui-Bacanga """,Jornal Itaqui-Bacanga;Jornal Itaqui-Bacanga,2023-10-15;2023-10-13,"Polícia investiga execução de jovem no bairro Alto da Esperança, em São Luís ; Homem é  assassinado a tiros na área Itaqui-Bacanga",Jornal Itaqui-Bacanga,1,São Luís town,"Rua do Buraco Fundo, in the Alto da Esperança neighborhood, close to Bar da Rosa, São Luís/MA.",Maranhão state,São Luís municipality,-2.529720,-44.302780,POINT (-44.30278 -2.52972),125552,Brazil,140,Americas,1,1,2023-10-12 00:00:00.000,2023-10-12 00:00:00.000,0,0,0,1,1,1,1,,
496220,BRA-2023-2-2-XXX140-357,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,3,"""Jornal Itaqui-Bacanga,2023-10-19, Corpo de advogado é encontrado enterrado em cova rasa em São Luís "";""Jornal Itaqui-Bacanga,2023-10-19, Advogado pode ter sido executado a mando de uma organização criminosa "";""Jornal Itaqui-Bacanga,2023-10-26, Preso homem suspeito de participação na morte do consultor jurídico Samuel Araújo """,Jornal Itaqui-Bacanga;Jornal Itaqui-Bacanga;Jornal Itaqui-Bacanga,2023-10-19;2023-10-19;2023-10-26,Corpo de advogado é encontrado enterrado em cova rasa em São Luís ; Advogado pode ter sido executado a mando de uma organização criminosa ; Preso homem suspeito de participação na morte do consultor jurídico Samuel Araújo,Jornal Itaqui-Bacanga,1,São Luís town,"São Francisco neighborhood, in São Luís.",Maranhão state,São Luís municipality,-2.529720,-44.302780,POINT (-44.30278 -2.52972),125552,Brazil,140,Americas,1,4,2023-10-12 00:00:00.000,2023-10-19 00:00:00.000,0,0,0,0,0,0,0,,
498159,BRA-2023-2-2-XXX140-408,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Diário do Nordeste,2023-10-13,Bebê e mãe adolescente são assassinados no Interior do Ceará; pai da criança foi baleado """,Diário do Nordeste,2023-10-13,Bebê e mãe adolescente são assassinados no Interior do Ceará; pai da criança foi baleado,Diário do Nordeste,4,Ceará state,"in the town of Boqueirão dos Augustos, Rural Zone of Viçosa do Ceará",Ceará state,,-5.000000,-40.000000,POINT (-40 -5),122681,Brazil,140,Americas,1,1,2023-10-13 00:00:00.000,2023-10-13 00:00:00.000,0,0,2,0,2,2,2,,
496888,BRA-2023-2-2-XXX140-373,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Fim da Linha,2023-10-14,Violência no Oeste: Homem de 27 anos é assassinado a tiros em vila de Serra do Mel""",Fim da Linha,2023-10-14,Violência no Oeste: Homem de 27 anos é assassinado a tiros em vila de Serra do Mel,Fim da Linha,1,Serra do Mel town,Serra do Mel/RN.,Rio Grande do Norte state,Serra do Mel municipality,-5.170000,-37.029440,POINT (-37.02944 -5.17),121966,Brazil,140,Americas,1,1,2023-10-13 00:00:00.000,2023-10-13 00:00:00.000,0,0,0,1,1,1,1,,
496093,BRA-2023-2-2-XXX140-345,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""RP50,2023-10-14,Homem é assassinado com várias facadas no bairro Satélite em Teresina""",RP50,2023-10-14,Homem é assassinado com várias facadas no bairro Satélite em Teresina,RP50,1,Teresina town,"Satélite neighborhood, Teresina/IB.",Piauí state,Teresina municipality,-5.089170,-42.801940,POINT (-42.80194 -5.08917),121955,Brazil,140,Americas,1,1,2023-10-14 00:00:00.000,2023-10-14 00:00:00.000,0,0,0,1,1,1,1,,
496114,BRA-2023-2-2-XXX140-351,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""RP50,2023-10-16,Suspeitos de latrocínio em Timon são assassinados no fim de semana""",RP50,2023-10-16,Suspeitos de latrocínio em Timon são assassinados no fim de semana,RP50,2,Timon town,"Mutirão neighborhood, Timon/MA.",Maranhão state,Timon municipality,-5.094170,-42.836670,POINT (-42.83667 -5.09417),121955,Brazil,140,Americas,1,1,2023-10-14 00:00:00.000,2023-10-14 00:00:00.000,0,0,0,1,1,1,1,,
496112,BRA-2023-2-2-XXX140-350,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""RP50,2023-10-16,Suspeitos de latrocínio em Timon são assassinados no fim de semana""",RP50,2023-10-16,Suspeitos de latrocínio em Timon são assassinados no fim de semana,RP50,1,Timon town,Timon/MA.,Maranhão state,Timon municipality,-5.094170,-42.836670,POINT (-42.83667 -5.09417),121955,Brazil,140,Americas,1,1,2023-10-15 00:00:00.000,2023-10-15 00:00:00.000,0,0,0,1,1,1,1,,
497924,BRA-2023-2-2-XXX140-406,2023,false,Check dyad,2,2-XXX140,22,XXX140 - XXX140,2-XXX140,44,XXX140 - XXX140,XXX140,3617,XXX140,XXX140,3617,XXX140,1,"""Blog Waldiney Passos,2023-10-16,Casal é assassinado a tiros em sítio na Zona Rural de Trindade """,Blog Waldiney Passos,2023-10-16,Casal é assassinado a tiros em sítio na Zona Rural de Trindade,Blog Waldiney Passos,2,Trindade town,"on a farm in the Rural Zone of Trindade, in the Sertão of Pernambuco",Pernambuco state,Trindade municipality,-7.783270,-40.334080,POINT (-40.33408 -7.78327),118360,Brazil,140,Americas,1,1,2023-10-15 00:00:00.000,2023-10-15 00:00:00.000,0,0,0,2,2,2,2,,
